Date,Day in Year,Temperature,Humidity,Pressure,Wind Speed,Wind Direction,Rainfall
2003/03/10,70,15.2,80,1023.3,10.2,90,1.5
2003/03/11,71,16.4,66,1023,18.5,80,0
2003/03/12,72,17.8,80,1023.1,12.4,90,0
2003/03/13,73,19.1,80,1023.2,9.7,90,0
2003/03/14,74,18.2,81,1020.9,12.4,90,0
2003/03/15,75,20.2,83,1015.4,9.3,90,0.025
2003/03/16,76,22.1,88,1015.3,7.3,90,0
2003/03/17,77,23.2,86,1016,4.7,100,0
2003/03/18,78,20.3,89,1018.1,10.4,90,0.025
2003/03/19,79,16.9,84,1019.1,8.8,80,0.025
2003/03/20,80,15.5,88,1017.8,6.4,10,8.7
2003/03/21,81,16.8,84,1019.8,3.2,20,0.1
2003/03/22,82,17.7,73,1021.1,11.3,80,0.4
2003/03/23,83,17.9,78,1020.3,6.1,90,0.7
2003/03/24,84,18.9,89,1018.8,2.8,90,2.3
2003/03/25,85,20.2,83,1019.1,8.7,90,0
2003/03/26,86,21,74,1017.8,8.6,90,0
2003/03/27,87,23.3,84,1014.8,5,260,0
2003/03/28,88,20.6,86,1013.5,9.4,90,0.025
2003/03/29,89,19.9,85,1013.3,12.9,90,0.025
2003/03/30,90,20.9,88,1013.3,9.8,90,0
2003/03/31,91,24,85,1010.9,5.3,160,0.025
2003/04/01,92,25.5,84,1007.8,10,180,0.025
2003/04/02,93,25.8,87,1006.6,5.8,210,0.8
2003/04/03,94,26.2,88,1007.1,5,190,0.3
2003/04/04,95,23.7,86,1009.3,6.3,10,1.3
2003/04/05,96,20.2,73,1015.1,9.4,360,0
2003/04/06,97,19.4,78,1014.8,18.2,80,0.5
2003/04/07,98,21.1,94,1011.7,8.9,90,11.8
2003/04/08,99,21.6,94,1012.4,9.4,80,65.4
2003/04/09,100,19.1,87,1015,21,80,1.2
2003/04/10,101,18.8,94,1015.2,16.9,90,2.6
2003/04/11,102,21.8,94,1012.9,7.7,90,0.025
2003/04/12,103,25.8,86,1010.8,7.5,180,0
2003/04/13,104,26.6,81,1008.7,7.4,190,0
2003/04/14,105,23.3,77,1012,8.1,360,0.5
2003/04/15,106,21.4,80,1015.6,11.6,80,0.025
2003/04/16,107,21.6,80,1016.9,14.9,90,0.025
2003/04/17,108,23.5,87,1014.6,10.9,90,0.025
2003/04/18,109,24.9,89,1012.2,9.2,90,0.025
2003/04/19,110,25.4,86,1009.5,10.9,90,0
2003/04/20,111,25.4,84,1011.7,9.6,90,0
2003/04/21,112,25,85,1014.1,11.4,90,0.025
2003/04/22,113,24.5,77,1014.7,9.6,90,0
2003/04/23,114,25.8,77,1011.7,6,260,0
2003/04/24,115,26.5,77,1009.5,7.1,250,0
2003/04/25,116,27,75,1010,8.9,250,0
2003/04/26,117,26.3,79,1012,9.3,90,0
2003/04/27,118,25,82,1013.6,13.6,90,0
2003/04/28,119,25.3,80,1014,13.3,80,0.025
2003/04/29,120,26.1,83,1013.4,8.8,90,0.025
2003/04/30,121,25.5,71,1014,9.4,360,0.1
2003/05/01,122,23.5,75,1013.3,13,80,1.4
2003/05/02,123,24.1,82,1010.8,12.3,90,0
2003/05/03,124,24.6,92,1008.7,10.4,90,19.8
2003/05/04,125,25.5,89,1006.7,8.1,90,33.4
2003/05/05,126,24.9,93,1005.6,7.4,90,141.1
2003/05/06,127,28.1,84,1005.2,11.5,180,0.025
2003/05/07,128,28.5,83,1007.1,10,190,0.4
2003/05/08,129,28.7,80,1010.7,6.6,260,0.025
2003/05/09,130,25.5,83,1014.7,14.2,80,0.025
2003/05/10,131,25.4,80,1014.7,12.1,90,0.025
2003/05/11,132,25.9,80,1013.5,11,90,0.025
2003/05/12,133,26.3,86,1012.7,10.6,90,0.025
2003/05/13,134,27.2,85,1011.4,9.3,90,0.025
2003/05/14,135,28,80,1008.7,5.5,260,2.3
2003/05/15,136,28.6,80,1007.9,5.9,260,0.025
2003/05/16,137,29.1,77,1006.8,11.1,190,0.025
2003/05/17,138,29.2,79,1004.6,11,230,4.1
2003/05/18,139,26.7,88,1006.2,5.6,10,16.4
2003/05/19,140,25.4,84,1011,6.5,80,2.3
2003/05/20,141,26.9,80,1012.6,7.9,80,0
2003/05/21,142,27.2,73,1011.8,10.3,90,0
2003/05/22,143,27.5,83,1009.7,10.6,90,0.1
2003/05/23,144,28,80,1008.4,9.2,90,0
2003/05/24,145,28.5,81,1006.6,5.3,120,0.025
2003/05/25,146,27.5,86,1005.9,4.3,80,27.7
2003/05/26,147,27.1,79,1005.2,12.6,80,0.025
2003/05/27,148,26.4,76,1003.1,14.3,80,0
2003/05/28,149,25.8,81,1003,7.9,90,0.025
2003/05/29,150,26.4,82,1004.1,3.4,250,0.025
2003/05/30,151,28.1,77,1004.8,5.3,90,0
2003/05/31,152,28.1,69,1007,9.3,80,0
2003/06/01,153,27.3,66,1007.1,9.8,80,0
2003/06/02,154,27.5,63,1006.3,5,80,0
2003/06/03,155,27.4,68,1007.9,4.3,100,0
2003/06/04,156,27.6,75,1009.8,5.3,80,0
2003/06/05,157,27.7,78,1009,8.5,90,0
2003/06/06,158,27.8,86,1003.7,9.3,90,35.8
2003/06/07,159,27.2,88,1001.8,7.9,240,29.4
2003/06/08,160,27,88,1004,7.7,90,0.025
2003/06/09,161,25.7,94,1003.8,11,80,128.1
2003/06/10,162,25.9,95,1003.1,7.3,90,46.7
2003/06/11,163,25.7,91,1002.9,5.2,250,134.3
2003/06/12,164,26.5,89,1004.6,3,260,6.4
2003/06/13,165,26,92,1006.4,3.2,260,22.7
2003/06/14,166,26.5,89,1006,3.5,260,21.2
2003/06/15,167,26.1,92,1004.8,4,90,14.1
2003/06/16,168,25.2,93,1005.6,6.5,80,29.1
2003/06/17,169,27,68,1006.4,5.2,260,0
2003/06/18,170,28.7,75,1004.7,7.9,250,0
2003/06/19,171,29.5,75,1003.6,6.7,250,0
2003/06/20,172,28.2,86,1004.5,7.6,90,0.6
2003/06/21,173,26.7,90,1005.9,6.8,110,34.6
2003/06/22,174,28,83,1009,9.5,150,5.4
2003/06/23,175,28.9,79,1009.8,7,160,0.025
2003/06/24,176,29.4,75,1007.2,8.5,200,0
2003/06/25,177,29.4,77,1004.6,10.1,190,1.9
2003/06/26,178,29.6,79,1005.2,14.3,190,3.3
2003/06/27,179,29.5,78,1006.3,17.9,190,1.2
2003/06/28,180,28.8,81,1008.2,12.6,180,8.6
2003/06/29,181,29.4,75,1009.5,9.6,160,0.025
2003/06/30,182,29.6,75,1010,7.7,160,0.1
2003/07/01,183,29.3,76,1010.9,4.8,190,7.7
2003/07/02,184,29.8,72,1012,6.7,260,0
2003/07/03,185,30,68,1011.1,6,260,0
2003/07/04,186,30,70,1009.4,6.1,120,0
2003/07/05,187,30,70,1008.9,7.4,260,0
2003/07/06,188,29.9,73,1009,8.3,260,0
2003/07/07,189,30.2,72,1008.7,8,250,0.025
2003/07/08,190,29.9,75,1008.3,7.6,260,1.5
2003/07/09,191,30.2,73,1008.3,6,120,0
2003/07/10,192,29.6,76,1007.2,6.2,120,6.9
2003/07/11,193,28.9,82,1007.8,8.3,120,5.9
2003/07/12,194,30,77,1009.3,7.4,120,1.6
2003/07/13,195,30.4,72,1009.6,8,260,0.025
2003/07/14,196,30.3,73,1008.5,8.8,250,0
2003/07/15,197,30.3,75,1007.9,9.1,250,0
2003/07/16,198,30,76,1008.4,10.5,250,0
2003/07/17,199,29.8,73,1008.3,9.4,250,0
2003/07/18,200,29.7,73,1006.2,7.3,260,0
2003/07/19,201,30.1,74,1005.1,6.9,100,0.025
2003/07/20,202,29.2,86,1005,11.2,80,9.9
2003/07/21,203,28.2,87,1005.3,13,90,27.3
2003/07/22,204,29.8,79,1005.7,9.8,80,0.025
2003/07/23,205,29.4,77,1001.1,20.3,60,31.2
2003/07/24,206,28,83,1003.1,22.6,110,5.4
2003/07/25,207,28.6,84,1009.4,10.4,120,4.4
2003/07/26,208,28.9,81,1011.3,6.1,260,0.025
2003/07/27,209,28.7,79,1010.3,7.3,250,0
2003/07/28,210,29.2,73,1009.5,6,260,0
2003/07/29,211,29.3,75,1008.3,4.6,260,0
2003/07/30,212,29.3,77,1006.2,3.8,260,0
2003/07/31,213,29.7,75,1005.3,6.4,260,0.025
2003/08/01,214,29.7,76,1004.6,5.2,260,0.1
2003/08/02,215,30.1,75,1004.4,4.7,260,0
2003/08/03,216,30.4,73,1004.3,4.5,260,0
2003/08/04,217,29.4,79,1002.9,7.7,250,38.5
2003/08/05,218,28,81,1000.9,4.9,250,6.2
2003/08/06,219,27.9,82,1001,3.9,250,1.9
2003/08/07,220,29.5,78,1003.6,5,160,1.6
2003/08/08,221,29.8,78,1003.4,6.7,260,0.6
2003/08/09,222,30,77,1002.2,6.4,260,11.8
2003/08/10,223,30.5,77,1002.5,6.9,260,1.2
2003/08/11,224,29.8,82,1003.8,5.8,260,5.6
2003/08/12,225,28,88,1005.1,8.4,90,20.3
2003/08/13,226,29.3,81,1006.9,8.1,160,5.6
2003/08/14,227,28.8,84,1006.2,5.8,260,6.2
2003/08/15,228,29.7,81,1004.8,6.4,250,0.025
2003/08/16,229,28.2,87,1005.5,3.4,260,8.2
2003/08/17,230,27.8,89,1006.9,6.6,80,33.6
2003/08/18,231,29.2,77,1005.6,4,250,0
2003/08/19,232,29.4,80,1002.8,5.5,90,6.4
2003/08/20,233,28.5,76,1000.9,8,350,4.7
2003/08/21,234,26.7,90,1003.8,3.2,250,72.6
2003/08/22,235,26.9,91,1008.4,5.7,90,49.3
2003/08/23,236,28.9,80,1006.9,10.3,80,2
2003/08/24,237,26.9,87,1003.7,22.3,80,77.5
2003/08/25,238,27,89,1006.4,18.7,120,60.9
2003/08/26,239,28.5,81,1010,11.9,130,0.025
2003/08/27,240,28.7,80,1010.1,6,120,0.025
2003/08/28,241,28.7,77,1009.6,5,260,0
2003/08/29,242,29,74,1010.4,5.3,260,0
2003/08/30,243,29.2,76,1009.2,5.8,250,0
2003/08/31,244,29.6,75,1007.4,6.4,250,0.2
2003/09/01,245,29.5,76,1005,4.5,250,0.2
2003/09/02,246,27.1,81,994.7,16.7,290,75.6
2003/09/03,247,26.1,90,1004.3,14.4,80,27
2003/09/04,248,26.4,89,1009.7,12,70,0.9
2003/09/05,249,26.9,88,1009.5,10.3,80,6.5
2003/09/06,250,26.4,90,1008,11.2,70,10.8
2003/09/07,251,26.2,92,1007.1,14.1,80,36.5
2003/09/08,252,27.4,88,1008.1,12.3,80,8.3
2003/09/09,253,28.3,82,1008.5,7.2,90,0
2003/09/10,254,28.7,81,1007.2,4.9,260,0
2003/09/11,255,29,74,1006.4,3.5,250,0
2003/09/12,256,28.8,70,1007.9,4,90,0
2003/09/13,257,29,81,1009.4,9.4,80,0
2003/09/14,258,26,93,1008.4,11.9,80,89
2003/09/15,259,25.6,95,1008.3,10.2,90,97
2003/09/16,260,27,91,1010,10.5,90,23.6
2003/09/17,261,27.9,85,1010.9,8,90,0.3
2003/09/18,262,29.1,75,1009.6,4.7,250,0
2003/09/19,263,29.3,78,1008.1,8,250,0
2003/09/20,264,29.9,78,1008.7,5.6,250,0.025
2003/09/21,265,27.8,80,1010.2,5,360,15.2
2003/09/22,266,25.1,83,1011.2,7.5,360,2.3
2003/09/23,267,26,77,1011.5,5.9,20,0
2003/09/24,268,26.8,77,1012.5,9,80,0.025
2003/09/25,269,27.3,69,1012.9,12.5,80,0
2003/09/26,270,27.8,73,1011.6,12.6,80,0
2003/09/27,271,27.9,76,1009.9,10.7,80,0
2003/09/28,272,28.2,79,1009.4,8.8,90,0
2003/09/29,273,28,75,1010.5,9.1,90,0.025
2003/09/30,274,27.6,78,1011.5,12,80,0.8
2003/10/01,275,27.5,77,1012.5,9.9,90,0.025
2003/10/02,276,27.8,75,1013.6,7.8,90,0
2003/10/03,277,27.9,73,1015.4,10.8,80,0
2003/10/04,278,27.1,70,1015.5,11.4,360,0.025
2003/10/05,279,26.8,68,1014.3,9.8,10,0
2003/10/06,280,26.5,64,1013.2,9.4,360,0
2003/10/07,281,25.9,67,1012.4,5.9,360,0
2003/10/08,282,26.7,74,1011.9,7.5,80,0.025
2003/10/09,283,27.3,77,1011.4,14.4,70,0.025
2003/10/10,284,26.8,84,1010.5,15.3,70,15.9
2003/10/11,285,26.7,89,1009.2,8.8,150,32.7
2003/10/12,286,27.6,82,1010,4,260,0.025
2003/10/13,287,27.2,79,1012.3,6.5,250,0.025
2003/10/14,288,22.1,68,1016.2,11,360,0
2003/10/15,289,21.7,69,1018,9.6,360,0
2003/10/16,290,23.7,64,1017,7,360,0
2003/10/17,291,24.1,68,1016,7.1,90,0
2003/10/18,292,24.3,67,1016.3,8,80,0
2003/10/19,293,24.3,64,1016.4,11.3,70,0.025
2003/10/20,294,24.1,64,1015,5.8,90,0
2003/10/21,295,24.6,68,1014.5,4.8,360,0
2003/10/22,296,24.7,72,1015.6,5,90,0
2003/10/23,297,24.4,71,1017.1,7.1,90,0
2003/10/24,298,23.9,74,1015.8,6.5,90,0
2003/10/25,299,24,64,1015.8,5.9,80,0
2003/10/26,300,23.9,66,1016.9,8,90,0
2003/10/27,301,24.4,74,1018.5,8,90,0
2003/10/28,302,25,68,1019.1,5.3,80,0
2003/10/29,303,24.7,65,1018.7,12.8,80,0
2003/10/30,304,23.7,66,1016.1,10.1,80,0
2003/10/31,305,23.7,75,1014.6,6.6,90,0
2003/11/01,306,24.3,78,1014.1,4.3,80,0
2003/11/02,307,25.6,75,1013.7,2.6,240,0
2003/11/03,308,26.7,56,1013.9,7.3,20,0
2003/11/04,309,24.9,71,1015.5,12.3,80,0
2003/11/05,310,24.6,79,1014.9,6.3,90,0
2003/11/06,311,24.4,80,1014.2,7.5,90,0
2003/11/07,312,25.2,82,1013.2,10.8,80,0.025
2003/11/08,313,24.5,92,1012.6,8.1,80,32.7
2003/11/09,314,23.7,90,1013.7,9.4,80,9.1
2003/11/10,315,20.8,79,1017.2,8,360,0
2003/11/11,316,18.9,68,1021.1,9.9,360,0
2003/11/12,317,17.7,64,1022.3,10.6,360,0
2003/11/13,318,19.9,71,1020.8,8.6,10,0
2003/11/14,319,22,75,1018.9,8.8,70,0
2003/11/15,320,23.3,73,1015.8,5,360,0
2003/11/16,321,23.6,73,1014.8,8,80,0.025
2003/11/17,322,22.4,77,1015.8,14.3,70,0.025
2003/11/18,323,22.4,85,1014.8,15.3,80,2.6
2003/11/19,324,23.1,92,1013.2,10,90,5.6
2003/11/20,325,24.2,92,1012.3,7.1,90,0.1
2003/11/21,326,23,74,1016.1,8.2,360,0
2003/11/22,327,19.7,71,1021.5,8.4,360,0.025
2003/11/23,328,20.6,72,1022.4,8,30,0
2003/11/24,329,21.8,76,1020.7,7,80,0
2003/11/25,330,22.2,74,1019.9,7.3,90,0
2003/11/26,331,22.1,72,1019.4,7.6,80,0
2003/11/27,332,21,66,1018,7.3,360,0
2003/11/28,333,19.5,64,1019.1,7.6,360,0
2003/11/29,334,17.3,60,1019.6,10.2,360,0
2003/11/30,335,16.4,67,1018.9,6.2,360,0
2003/12/01,336,18.1,72,1019.7,4.3,100,0
2003/12/02,337,18.3,68,1019.9,5.4,30,0
2003/12/03,338,18.8,69,1019.1,7.8,30,0
2003/12/04,339,19.6,76,1018.5,10.4,80,0
2003/12/05,340,20.6,77,1018.8,9.1,100,0
2003/12/06,341,22.3,72,1018.6,4.4,100,0
2003/12/07,342,19.9,71,1022.1,9,40,0.025
2003/12/08,343,19.1,73,1022.9,9.5,80,0.025
2003/12/09,344,19.4,71,1022.6,9.6,360,0
2003/12/10,345,18.4,69,1022.2,8.3,20,0
2003/12/11,346,17.8,65,1020.6,7,360,0
2003/12/12,347,16.1,56,1022.4,7.2,360,0
2003/12/13,348,15.6,55,1023.2,5.9,10,0
2003/12/14,349,15.9,56,1022.5,5.7,360,0
2003/12/15,350,15.9,65,1022,7.6,20,0
2003/12/16,351,16.6,65,1021,6,90,0
2003/12/17,352,17.3,70,1019.3,5,80,0
2003/12/18,353,18,64,1021.4,7.3,80,0
2003/12/19,354,14,39,1026.6,14.2,360,0
2003/12/20,355,12.5,45,1027.9,7.7,360,0
2003/12/21,356,14.6,59,1026.4,6.7,80,0
2003/12/22,357,16.3,71,1023.1,4.2,90,0
2003/12/23,358,17.2,78,1020.3,4.1,100,0
2003/12/24,359,18.2,72,1018.3,5.8,100,0
2003/12/25,360,19.4,71,1017.9,2.3,100,0
2003/12/26,361,18.7,49,1020.7,9.7,360,0
2003/12/27,362,15,50,1025.9,11.7,80,0
2003/12/28,363,15.8,67,1026,7.4,100,0
2003/12/29,364,17.9,73,1024.3,7.7,90,0
2003/12/30,365,18.7,72,1021.9,6.9,100,0
2003/12/31,366,19.9,69,1019.7,2.8,80,0
2004/01/01,1,18.5,75,1019.6,11.6,90,0
2004/01/02,2,19.8,69,1019.2,3.6,90,0
2004/01/03,3,18.3,74,1020.3,12.8,80,0
2004/01/04,4,19,73,1020.8,10.4,90,0.025
2004/01/05,5,19.8,77,1020.4,7.6,100,0
2004/01/06,6,19.6,83,1019.9,5.8,100,0
2004/01/07,7,18.9,79,1021.6,13.3,80,0
2004/01/08,8,18.5,77,1023.4,13.9,80,0
2004/01/09,9,18.5,76,1023,11.2,90,0
2004/01/10,10,18.9,80,1020.6,10.9,90,0.025
2004/01/11,11,18.7,78,1020.6,8.4,360,1.8
2004/01/12,12,16.4,65,1022.1,7.2,360,0
2004/01/13,13,14.2,64,1022.3,8.4,360,0
2004/01/14,14,15.9,71,1020.8,13.3,80,0
2004/01/15,15,17.8,79,1018.3,11.6,90,0
2004/01/16,16,19,82,1017.1,5.3,360,0.3
2004/01/17,17,15.6,72,1019.3,8.6,80,0
2004/01/18,18,15.8,84,1017.5,9.7,80,15
2004/01/19,19,11.9,92,1019.2,5.5,360,30.7
2004/01/20,20,10.6,87,1019.9,8.7,360,2.5
2004/01/21,21,10.3,59,1022.7,10.4,360,0
2004/01/22,22,11.7,64,1022.4,9.5,80,0
2004/01/23,23,11.8,73,1022.3,9.2,10,0.7
2004/01/24,24,10.6,43,1025.6,13.3,10,0.025
2004/01/25,25,11.1,52,1024.2,8.6,20,0
2004/01/26,26,13.3,62,1021.3,7.7,80,0
2004/01/27,27,13.4,65,1020.4,5,360,0
2004/01/28,28,13.2,70,1018.2,8.5,80,0
2004/01/29,29,15.4,82,1015,9,90,0
2004/01/30,30,17.4,83,1016.2,4.3,90,0.025
2004/01/31,31,16.6,85,1016.8,14.7,80,0.025
2004/02/01,32,18.1,85,1013.7,6.3,90,0
2004/02/02,33,19.7,87,1012.4,7.8,90,0.025
2004/02/03,34,13.7,86,1016.2,8.3,360,1.7
2004/02/04,35,9.6,90,1018.7,7.6,360,15
2004/02/05,36,9.5,90,1022.4,7.7,360,14.9
2004/02/06,37,12.1,74,1024.5,8.5,360,0.025
2004/02/07,38,10.3,87,1025.4,9.3,360,11.5
2004/02/08,39,9.2,92,1024,4.1,360,8.7
2004/02/09,40,11.3,78,1024.7,5.5,100,0
2004/02/10,41,13.9,73,1025,8.8,90,0
2004/02/11,42,15.8,70,1022.9,11.9,90,0
2004/02/12,43,17.8,74,1022.5,3.1,90,0
2004/02/13,44,18.5,62,1020.6,3.8,250,0
2004/02/14,45,18.7,59,1017.3,3.5,100,0
2004/02/15,46,18.2,66,1018.4,12.7,80,0
2004/02/16,47,18.4,72,1019.3,13.2,90,0.025
2004/02/17,48,20,75,1017.1,4.4,110,0
2004/02/18,49,19,85,1015.8,8.2,100,0
2004/02/19,50,19.9,84,1016.4,7.3,90,0
2004/02/20,51,20.4,84,1017.7,9,90,0
2004/02/21,52,20.9,82,1015.7,6.2,90,0
2004/02/22,53,21.8,80,1014.2,4.5,250,0
2004/02/23,54,19.4,72,1017.6,17.6,80,0
2004/02/24,55,18.4,79,1016.9,11.9,80,0
2004/02/25,56,20.5,77,1015.5,3.5,250,0.025
2004/02/26,57,20.1,80,1016.6,9,90,0.025
2004/02/27,58,19.9,75,1016.8,11.1,90,0
2004/02/28,59,21,83,1014,9,90,0
2004/02/29,60,22.8,83,1011.2,6.4,90,0
2004/03/01,61,24.2,83,1008.5,5.3,190,0.025
2004/03/02,62,17.9,89,1010.7,10.4,80,1.3
2004/03/03,63,14.7,65,1017,12.4,360,0.2
2004/03/04,64,15.5,58,1018.7,10.3,90,0
2004/03/05,65,17.8,70,1017.9,6.5,80,0
2004/03/06,66,19.1,60,1021.1,10,80,0
2004/03/07,67,17.8,63,1027,15.2,80,0
2004/03/08,68,16.8,71,1026.8,10,90,0
2004/03/09,69,18.1,75,1019.6,5.8,90,0
2004/03/10,70,20.1,79,1014.2,3.9,70,0
2004/03/11,71,22.5,76,1012.6,4.4,90,0
2004/03/12,72,23,80,1014,3.2,260,0
2004/03/13,73,19.4,87,1017.4,12,80,0.025
2004/03/14,74,19.8,82,1018,4.9,90,0
2004/03/15,75,19.7,80,1017.1,10.1,80,0.025
2004/03/16,76,20.2,84,1014.2,11.3,90,0.025
2004/03/17,77,22.3,91,1013.9,6.7,100,0.5
2004/03/18,78,20.8,87,1016.1,11.9,80,0.025
2004/03/19,79,18.9,75,1015.5,14.3,80,0
2004/03/20,80,19.9,75,1013.8,11,80,0
2004/03/21,81,20.1,75,1013.7,9.4,80,0
2004/03/22,82,19.8,74,1014,7.8,100,0.025
2004/03/23,83,18.8,81,1013.4,14.6,80,0.025
2004/03/24,84,18.5,84,1012.4,16.3,80,0.1
2004/03/25,85,17.8,96,1011.1,12.8,90,8.3
2004/03/26,86,16.7,91,1014.6,4.5,10,3.2
2004/03/27,87,16.9,89,1016.8,6.3,80,0.1
2004/03/28,88,18,91,1015.2,7.1,90,0.1
2004/03/29,89,18.4,94,1014.3,11,90,0.4
2004/03/30,90,19.8,94,1014.9,3.7,100,89
2004/03/31,91,18.9,92,1015.9,15.8,80,1.1
2004/04/01,92,20.2,93,1015.6,7.4,90,21
2004/04/02,93,19.9,79,1017.1,9.8,70,0.025
2004/04/03,94,19.3,81,1017.7,4.7,90,2.2
2004/04/04,95,20.1,85,1017.9,9,80,0.025
2004/04/05,96,19.3,81,1016.6,13.4,80,0
2004/04/06,97,21.1,86,1013.3,11.3,90,0
2004/04/07,98,22.8,90,1012.2,6.5,90,0.2
2004/04/08,99,19,76,1016.1,8.5,360,2
2004/04/09,100,19.2,78,1016.5,6.7,80,0
2004/04/10,101,21,79,1014.4,8.4,80,0
2004/04/11,102,23.8,82,1012,4.2,70,0
2004/04/12,103,24.6,80,1009.9,5.1,260,0
2004/04/13,104,25.5,84,1008.9,4.8,260,0.025
2004/04/14,105,22.4,93,1010.7,11.1,90,54.3
2004/04/15,106,20.9,87,1012.1,12,90,0.3
2004/04/16,107,22.1,89,1011.8,7.6,90,2.4
2004/04/17,108,22.7,93,1008.6,4.8,80,55.4
2004/04/18,109,23.7,72,1008.3,6.4,250,0
2004/04/19,110,25.4,69,1011.5,3.3,260,0
2004/04/20,111,25.2,79,1013.3,6.1,90,0
2004/04/21,112,25.6,87,1011.6,4,80,0
2004/04/22,113,27.4,77,1008.9,7.5,250,0
2004/04/23,114,27.4,80,1008.6,8.2,250,0
2004/04/24,115,23.9,85,1012.8,17,80,0.025
2004/04/25,116,22.3,88,1013.7,14.4,80,0.025
2004/04/26,117,24.8,87,1011.2,8.1,80,0.025
2004/04/27,118,26.4,79,1010.9,7,250,8.5
2004/04/28,119,23,83,1013.8,15.6,70,0.9
2004/04/29,120,22.9,89,1012.1,12.4,80,0.025
2004/04/30,121,25.2,86,1009.9,5.9,90,0
2004/05/01,122,26,84,1009.6,4.6,90,0
2004/05/02,123,26.3,86,1010.4,9.7,90,0
2004/05/03,124,27.4,80,1010,5,250,0
2004/05/04,125,25.1,83,1011.3,7.2,240,0.025
2004/05/05,126,22.2,78,1013.4,3.8,350,6.4
2004/05/06,127,24.1,82,1014.2,9.8,90,0
2004/05/07,128,24.2,79,1011.8,15,90,0
2004/05/08,129,24.4,91,1006.4,7.7,260,124.4
2004/05/09,130,26.4,79,1008.2,3.9,250,0
2004/05/10,131,27.3,80,1009.5,5.6,260,0
2004/05/11,132,27.2,86,1008.7,10,90,0
2004/05/12,133,28,81,1005.5,7.1,150,0
2004/05/13,134,28.5,80,1006.5,7,260,0.025
2004/05/14,135,26.2,90,1010.2,8.8,90,31.6
2004/05/15,136,26.1,89,1010.7,10.5,90,1.5
2004/05/16,137,27.6,83,1009.7,5,90,0.025
2004/05/17,138,26.4,75,1011.1,7.1,360,0
2004/05/18,139,25.7,82,1009.1,6.4,90,0.025
2004/05/19,140,26.2,83,1004.7,4,250,1.6
2004/05/20,141,25.3,81,1002.9,8.3,250,1.1
2004/05/21,142,23.4,90,1002.2,4.3,20,16.9
2004/05/22,143,23.9,84,1004.4,7.1,80,0.2
2004/05/23,144,25.9,77,1006.5,7,80,0
2004/05/24,145,26.4,73,1008.3,10.7,80,0.025
2004/05/25,146,26.4,84,1009.3,10.5,90,0.025
2004/05/26,147,27.3,83,1010,4,90,0.025
2004/05/27,148,28.5,80,1010.6,3.4,80,0
2004/05/28,149,28.4,81,1009.3,4.9,260,10.1
2004/05/29,150,27.3,83,1008.7,4.3,250,0.6
2004/05/30,151,28.1,81,1009.4,5,170,0
2004/05/31,152,29,76,1011,5.3,260,0
2004/06/01,153,28.2,81,1012.8,7.9,90,0
2004/06/02,154,27.9,84,1011.6,9.7,90,7.7
2004/06/03,155,28.1,82,1010.4,10.5,90,0.025
2004/06/04,156,27.7,77,1009.8,14.4,80,0.025
2004/06/05,157,27.1,80,1008.3,12.9,90,0.025
2004/06/06,158,26.2,86,1008.1,6.8,80,8.3
2004/06/07,159,26,87,1008,3.5,90,1.2
2004/06/08,160,27.1,78,1008.4,5.3,90,0.025
2004/06/09,161,27.9,77,1009,4.2,90,0.025
2004/06/10,162,27.4,77,1010.9,9.3,90,0
2004/06/11,163,27.3,70,1012.1,13,80,0
2004/06/12,164,27.5,71,1012.9,12.5,90,0
2004/06/13,165,27.8,65,1012.4,13.3,80,0
2004/06/14,166,27.6,74,1010.3,10.7,90,0
2004/06/15,167,27,88,1009.1,9.8,90,27.9
2004/06/16,168,28.2,82,1007.3,6.4,130,2.9
2004/06/17,169,29,80,1007.6,5.4,260,0.025
2004/06/18,170,29.1,79,1005.2,7,250,0.025
2004/06/19,171,29.9,76,1002.4,8.8,250,0.025
2004/06/20,172,29.9,78,1003.2,8.9,200,34.2
2004/06/21,173,28.6,85,1003.8,5.6,260,27
2004/06/22,174,29.9,79,1002.9,7.8,200,8.7
2004/06/23,175,29.4,81,1001.3,9.1,190,9.7
2004/06/24,176,30.2,76,1002.1,9.8,160,0.025
2004/06/25,177,30.2,75,1002.6,8.3,150,0.025
2004/06/26,178,29.9,78,1003.6,8.2,130,1.6
2004/06/27,179,29.6,80,1005.4,7.5,90,0.2
2004/06/28,180,30.4,74,1004.1,6.3,250,0.025
2004/06/29,181,31.4,72,999.9,7.9,250,0
2004/06/30,182,30.4,81,998.3,4.3,90,15.3
2004/07/01,183,31.6,76,997.5,6.1,250,0.025
2004/07/02,184,30.8,77,998.1,10,240,0.1
2004/07/03,185,29.4,85,1000.1,12,220,8.6
2004/07/04,186,29,84,1003.4,7.8,210,2
2004/07/05,187,29.9,78,1004.6,11.3,200,1
2004/07/06,188,29.9,79,1005.6,15.3,190,0.4
2004/07/07,189,29.8,79,1007.5,11.2,210,18.3
2004/07/08,190,29.8,79,1008.9,7.8,200,0
2004/07/09,191,29.5,75,1009.3,7.8,250,0.025
2004/07/10,192,29,77,1008.7,7.3,160,3.1
2004/07/11,193,29.1,77,1007.3,10.4,190,1.2
2004/07/12,194,29,78,1008.3,10.3,190,5.3
2004/07/13,195,28.5,80,1009.7,6.1,260,8.1
2004/07/14,196,29.1,74,1009,5.1,250,0
